449161,1000002501299614300,63875743292193,(0.006, 1.429, 0.009),(0.044, -0.339, 0.044, 0.939),VALID,(0.246, -0.035, 0.969),(0.000, 0.000, 0.000),63.850,VALID,(0.246, -0.035, 0.969),(-0.032, 0.000, 0.000),0.571,3.608,6.314,0.876,VALID,(0.246, -0.035, 0.969),(0.032, 0.000, 0.000),0.554,3.521,6.354,0.904,2,0
449162,1000002501304624000,63875743292193,(0.006, 1.429, 0.009),(0.044, -0.339, 0.044, 0.939),VALID,(0.251, -0.045, 0.967),(0.000, 0.000, 0.000),63.850,VALID,(0.251, -0.045, 0.967),(-0.032, 0.000, 0.000),0.572,3.609,6.314,0.875,VALID,(0.251, -0.045, 0.967),(0.032, 0.000, 0.000),0.554,3.520,6.354,0.900,2,0
449163,1000002501309645900,63875743292204,(0.006, 1.429, 0.009),(0.044, -0.339, 0.044, 0.939),VALID,(0.254, -0.051, 0.966),(0.000, 0.000, 0.000),63.850,VALID,(0.254, -0.051, 0.966),(-0.032, 0.000, 0.000),0.572,3.610,6.314,0.876,VALID,(0.254, -0.051, 0.966),(0.032, 0.000, 0.000),0.554,3.519,6.354,0.897,2,0
449164,1000002501314655600,63875743292204,(0.006, 1.429, 0.009),(0.044, -0.339, 0.044, 0.939),VALID,(0.256, -0.057, 0.965),(0.000, 0.000, 0.000),63.850,VALID,(0.256, -0.057, 0.965),(-0.032, 0.000, 0.000),0.572,3.610,6.314,0.875,VALID,(0.256, -0.057, 0.965),(0.032, 0.000, 0.000),0.554,3.517,6.354,0.894,2,0
449165,1000002501319692500,63875743292216,(0.006, 1.429, 0.009),(0.044, -0.339, 0.044, 0.939),VALID,(0.257, -0.060, 0.964),(0.000, 0.000, 0.000),63.850,VALID,(0.257, -0.060, 0.964),(-0.032, 0.000, 0.000),0.572,3.610,6.314,0.874,VALID,(0.257, -0.060, 0.964),(0.032, 0.000, 0.000),0.553,3.516,6.354,0.892,2,0
449166,1000002501324693200,63875743292216,(0.006, 1.429, 0.009),(0.044, -0.339, 0.044, 0.939),VALID,(0.258, -0.063, 0.964),(0.000, 0.000, 0.000),63.850,VALID,(0.258, -0.063, 0.964),(-0.032, 0.000, 0.000),0.571,3.608,6.314,0.875,VALID,(0.258, -0.063, 0.964),(0.032, 0.000, 0.000),0.553,3.514,6.354,0.890,2,0
449167,1000002501329677000,63875743292227,(0.006, 1.429, 0.009),(0.044, -0.339, 0.044, 0.939),VALID,(0.258, -0.065, 0.964),(0.000, 0.000, 0.000),63.850,VALID,(0.258, -0.065, 0.964),(-0.032, 0.000, 0.000),0.571,3.606,6.314,0.874,VALID,(0.258, -0.065, 0.964),(0.032, 0.000, 0.000),0.553,3.513,6.354,0.888,2,0
449168,1000002501334692300,63875743292227,(0.006, 1.429, 0.009),(0.044, -0.339, 0.044, 0.939),VALID,(0.259, -0.066, 0.964),(0.000, 0.000, 0.000),63.850,VALID,(0.259, -0.066, 0.964),(-0.032, 0.000, 0.000),0.571,3.604,6.314,0.874,VALID,(0.259, -0.066, 0.964),(0.032, 0.000, 0.000),0.553,3.512,6.354,0.887,2,0
449169,1000002501339699000,63875743292227,(0.006, 1.429, 0.009),(0.044, -0.339, 0.044, 0.939),VALID,(0.259, -0.067, 0.964),(0.000, 0.000, 0.000),63.850,VALID,(0.259, -0.067, 0.964),(-0.032, 0.000, 0.000),0.571,3.602,6.314,0.873,VALID,(0.259, -0.067, 0.964),(0.032, 0.000, 0.000),0.553,3.511,6.354,0.886,2,0
449170,1000002501344715400,63875743292238,(0.006, 1.429, 0.009),(0.044, -0.340, 0.044, 0.938),VALID,(0.258, -0.068, 0.964),(0.000, 0.000, 0.000),63.850,VALID,(0.258, -0.068, 0.964),(-0.032, 0.000, 0.000),0.570,3.600,6.314,0.873,VALID,(0.258, -0.068, 0.964),(0.032, 0.000, 0.000),0.552,3.509,6.354,0.885,2,0
